"","Event.ID","Disease","Serotype","Region","Subregion","Country","Admin.level.1","Locality","Latitude","Longitude","Diagnosis.source","Diagnosis.status","Animal.type","Species","Observation.date..dd.mm.yyyy.","Report.date..dd.mm.yyyy.","Humans.affected","Human.deaths"
"12014",228310,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Adamowo",52.357022,23.093003,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","26/04/2017","4/5/2017","",NA
"12015",228309,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Nowe Litewniki",52.230033,22.983495,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","23/04/2017","4/5/2017","",NA
"12016",228308,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Wolka Dobrynska",52.042768,23.467648,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","20/04/2017","4/5/2017","",NA
"12017",228304,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Cielesnica",52.151841,23.339009,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","18/04/2017","21/04/2017","",NA
"12018",228306,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Szpaki-Kolonia",52.243734,22.884196,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","18/04/2017","4/5/2017","",NA
"12019",228307,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Mokrany Nowe",52.130282,23.48084,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","18/04/2017","4/5/2017","",NA
"12020",228303,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Janow Podlaski",52.187274,23.203969,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","14/04/2017","21/04/2017","",NA
"12021",228302,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Grabanow",52.06228,23.169589,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","13/04/2017","21/04/2017","",NA
"12022",228300,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Klonownica Mala",52.164987,23.192576,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","12/4/2017","21/04/2017","",NA
"12023",228301,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Zalesie",52.465278,23.021861,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","12/4/2017","21/04/2017","",NA
"12024",228299,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Osowiec-Twierdza",53.470361,22.649306,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","11/4/2017","21/04/2017","",NA
"12025",228305,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Blonie",52.166128,23.308264,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","11/4/2017","4/5/2017","",NA
"12026",228296,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Nowe Litewniki",52.2405,22.992778,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","7/4/2017","12/4/2017","",NA
"12027",228297,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Kamien",52.836778,23.503028,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","7/4/2017","12/4/2017","",NA
"12028",228298,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Dobryn Duzy",52.064633,23.43994,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","7/4/2017","21/04/2017","",NA
"12029",228295,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Nowa Kornica",52.201519,22.953041,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","6/4/2017","12/4/2017","",NA
"12030",228292,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Holowczyce",52.307798,23.013549,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","5/4/2017","12/4/2017","",NA
"12031",228293,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Holowczyce",52.304951,22.990503,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","5/4/2017","12/4/2017","",NA
"12032",228294,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Nowe Holowczyce",52.295812,22.990364,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","5/4/2017","12/4/2017","",NA
"12033",228290,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Wolka Dobrynska",52.042905,23.467265,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","4/4/2017","12/4/2017","",NA
"12034",228291,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Stare Litewniki",52.284552,22.908406,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","4/4/2017","12/4/2017","",NA
"12035",228289,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Raczki",52.229237,23.034292,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","3/4/2017","12/4/2017","",NA
"12036",228287,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Antolin",52.2529,23.128992,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","2/4/2017","12/4/2017","",NA
"12037",228288,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Wandopol",52.230322,23.086897,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","2/4/2017","12/4/2017","",NA
"12038",228285,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Husinka",52.072453,23.283602,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","1/4/2017","12/4/2017","",NA
"12039",228286,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Klebanka",52.543583,23.264917,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","1/4/2017","12/4/2017","",NA
"12040",228284,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Nowa Kornica",52.212245,22.911801,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","31/03/2017","5/4/2017","",NA
"12041",228282,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Podsedkow",52.017674,23.399114,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","28/03/2017","5/4/2017","",NA
"12042",228283,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Podsedkow",52.015984,23.398599,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","28/03/2017","5/4/2017","",NA
"12043",228281,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Stare Litewniki",52.261573,22.923129,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","27/03/2017","5/4/2017","",NA
"12044",228279,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Sutno",52.298861,23.122667,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","23/03/2017","29/03/2017","",NA
"12045",228280,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Kajetanka",52.171289,23.258331,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","23/03/2017","5/4/2017","",NA
"12046",228278,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Sutno",52.3065,23.117056,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","22/03/2017","29/03/2017","",NA
"12047",228277,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Grabowiec",52.345972,23.047389,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","21/03/2017","29/03/2017","",NA
"12048",228275,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Milewo",53.385,22.719333,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","17/03/2017","29/03/2017","",NA
"12049",228276,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Wolka Dabrowska",52.026543,23.463333,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","17/03/2017","29/03/2017","",NA
"12050",228272,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Raniewo",52.018405,23.445877,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","14/03/2017","29/03/2017","",NA
"12051",228273,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Cielesnica",52.154374,23.300512,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","14/03/2017","29/03/2017","",NA
"12052",228274,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Nowa Kornica",52.19297,22.945842,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","14/03/2017","29/03/2017","",NA
"12053",228264,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Borysowszczyzna",52.417917,23.123806,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","13/03/2017","15/03/2017","",NA
"12054",228265,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Borysowszczyzna",52.424742,23.129597,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","13/03/2017","15/03/2017","",NA
"12055",228269,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Podsedkow",52.010283,23.400881,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","13/03/2017","29/03/2017","",NA
"12056",228270,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Podsedkow",52.021746,23.391697,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","13/03/2017","29/03/2017","",NA
"12057",228271,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Podsedkow",52.017468,23.424141,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","13/03/2017","29/03/2017","",NA
"12058",228267,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Serpelice",52.280293,23.044819,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","12/3/2017","29/03/2017","",NA
"12059",228268,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Cielesnica",52.158798,23.321669,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","12/3/2017","29/03/2017","",NA
"12060",228263,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Litewniki Kolonia",52.267417,22.916472,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","11/3/2017","15/03/2017","",NA
"12061",228266,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Nowa Kornica",52.193069,22.942259,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","11/3/2017","29/03/2017","",NA
"12062",228261,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Nowa Kornica",52.201703,22.951716,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","9/3/2017","15/03/2017","",NA
"12063",228262,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Wolka Dobrynska",52.029124,23.450613,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","9/3/2017","15/03/2017","",NA
"12064",228260,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Grabowiec",52.358194,23.0575,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","8/3/2017","15/03/2017","",NA
"12065",228259,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Wolka Dobrynska",52.029177,23.449755,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","7/3/2017","15/03/2017","",NA
"12066",228256,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Niemirow",52.310083,23.172,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","3/3/2017","8/3/2017","",NA
"12067",228257,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Kowalewo",52.027239,23.425858,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","3/3/2017","8/3/2017","",NA
"12068",228258,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Podsedkow",52.025179,23.391783,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","3/3/2017","8/3/2017","",NA
"12069",228255,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Rudka",52.18409,22.91052,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","2/3/2017","8/3/2017","",NA
"12070",228254,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Niemirow",52.292778,23.175833,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","27/02/2017","8/3/2017","",NA
"12071",228252,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Nowe Holowczyce",52.295637,22.983062,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","25/02/2017","8/3/2017","",NA
"12072",228253,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Niemirow",52.294118,23.153961,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","25/02/2017","8/3/2017","",NA
"12073",228249,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Wilanowo",52.382473,23.219193,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","23/02/2017","1/3/2017","",NA
"12074",228250,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Stare Mierzwice",52.328137,22.962203,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","23/02/2017","1/3/2017","",NA
"12075",228251,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Dobryn Maly",52.038381,23.414958,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","23/02/2017","1/3/2017","",NA
"12076",228248,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Kowalewo",52.029457,23.430665,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","21/02/2017","1/3/2017","",NA
"12077",228247,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Lachowka Mala",52.049731,23.381226,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","20/02/2017","1/3/2017","",NA
"12078",228246,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Wygoda",52.21333,23.266688,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","18/02/2017","1/3/2017","",NA
"12079",228245,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Zalesie",52.02063,23.408869,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","15/02/2017","22/02/2017","",NA
"12080",228243,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Litewniki Kolonia",52.267417,22.916472,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","14/02/2017","22/02/2017","",NA
"12081",228244,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Rokitno",52.108407,23.210686,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","14/02/2017","22/02/2017","",NA
"12082",228241,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Szorce",53.297806,22.618389,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","11/2/2017","22/02/2017","",NA
"12083",228242,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Litewniki Kolonia",52.266361,22.916417,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","11/2/2017","22/02/2017","",NA
"12084",228239,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Sutno",52.292778,23.129444,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","9/2/2017","15/02/2017","",NA
"12085",228240,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Sutno",52.313444,23.142556,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","9/2/2017","15/02/2017","",NA
"12086",228238,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Tokary",52.365833,23.236944,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","7/2/2017","15/02/2017","",NA
"12087",228237,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Werpol",52.394917,23.142778,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","6/2/2017","15/02/2017","",NA
"12088",228236,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Dobryn Maly",52.04653,23.390029,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","3/2/2017","15/02/2017","",NA
"12089",228234,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Romanow",52.187978,23.15481,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","2/2/2017","8/2/2017","",NA
"12090",228235,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Dobryn-Kolonia",52.085286,23.458458,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","2/2/2017","15/02/2017","",NA
"12091",228230,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Metna",52.298322,23.120075,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","30/01/2017","8/2/2017","",NA
"12092",228231,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Romanow",52.196788,23.165373,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","30/01/2017","8/2/2017","",NA
"12093",228232,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Zabuze",52.306083,23.023472,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","30/01/2017","8/2/2017","",NA
"12094",228233,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Nowe Litewniki",52.240417,22.980389,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","30/01/2017","8/2/2017","",NA
"12095",223117,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Stare Holowczyce",52.320472,22.951917,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","26/01/2017","1/2/2017","",NA
"12096",223118,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Chojnowo",53.381778,22.618889,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","26/01/2017","1/2/2017","",NA
"12097",223119,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Dobryn-Kolonia",52.087211,23.465775,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","26/01/2017","1/2/2017","",NA
"12098",228227,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Stare Holowczyce",52.320472,22.951917,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","26/01/2017","1/2/2017","",NA
"12099",228228,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Dobryn-Kolonia",52.087211,23.465775,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","26/01/2017","1/2/2017","",NA
"12100",228229,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Chojnowo",53.381778,22.618889,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","26/01/2017","1/2/2017","",NA
"12101",223112,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Bokuhaly",52.147807,23.440519,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","23/01/2017","1/2/2017","",NA
"12102",223113,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Holowczyce Kolonia",52.30925,22.924778,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","23/01/2017","1/2/2017","",NA
"12103",223114,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Stare Mierzwice",52.340944,22.964944,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","23/01/2017","1/2/2017","",NA
"12104",223115,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Serpelice",52.290111,23.039306,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","23/01/2017","1/2/2017","",NA
"12105",223116,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Poloski",51.945566,23.425992,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","23/01/2017","1/2/2017","",NA
"12106",228222,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Poloski",51.945566,23.425992,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","23/01/2017","1/2/2017","",NA
"12107",228223,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Bokuhaly",52.147807,23.440519,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","23/01/2017","1/2/2017","",NA
"12108",228224,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Holowczyce Kolonia",52.30925,22.924778,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","23/01/2017","1/2/2017","",NA
"12109",228225,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Stare Mierzwice",52.328111,22.96275,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","23/01/2017","1/2/2017","",NA
"12110",228226,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Serpelice",52.290111,23.039306,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","23/01/2017","1/2/2017","",NA
"12111",223111,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Horbow",52.044524,23.350933,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","21/01/2017","1/2/2017","",NA
"12112",228221,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Horbow",52.044524,23.350933,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","21/01/2017","1/2/2017","",NA
"12113",222923,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Bubel Stary",52.254148,23.203476,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","20/01/2017","25/01/2017","",NA
"12114",223109,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Dobryn Maly",52.055055,23.396037,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","20/01/2017","1/2/2017","",NA
"12115",223110,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Klimaszewnica",53.4849,22.4952,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","20/01/2017","1/2/2017","",NA
"12116",228219,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Klimaszewnica",53.4849,22.4952,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","20/01/2017","1/2/2017","",NA
"12117",228220,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Dobryn Maly",52.055055,23.396037,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","20/01/2017","1/2/2017","",NA
"12118",222921,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Moszczona Krolewska",52.390541,22.997743,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","19/01/2017","25/01/2017","",NA
"12119",222922,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Dobryn Duzy",52.045475,23.450754,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","19/01/2017","25/01/2017","",NA
"12120",222919,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Dobryn Duzy",52.051281,23.451012,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","18/01/2017","25/01/2017","",NA
"12121",222920,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Mieleszki",53.036944,23.696944,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","18/01/2017","25/01/2017","",NA
"12122",222916,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Klimaszewnica",53.486111,22.522222,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","17/01/2017","25/01/2017","",NA
"12123",222917,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Ciemnoszyje",53.513889,22.555555,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","17/01/2017","25/01/2017","",NA
"12124",222918,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Czechowizna",53.325778,22.881611,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","17/01/2017","25/01/2017","",NA
"12125",222914,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Dobryn Duzy",52.055978,23.427838,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","16/01/2017","25/01/2017","",NA
"12126",222915,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Dobryn Duzy",52.055978,23.427838,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","16/01/2017","25/01/2017","",NA
"12127",222820,"African swine fever",NA,"Europe","Eastern Europe","Poland","Lubeiskie","Dobryn Maly",52.054658,23.390844,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","12/1/2017","18/01/2017","",NA
"12128",222821,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Holowczyce Kolonia",52.324444,22.923389,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","12/1/2017","18/01/2017","",NA
"12129",222819,"African swine fever",NA,"Europe","Eastern Europe","Poland","Podlaskie","Chojnowo",53.374722,22.641944,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","9/1/2017","18/01/2017","",NA
"12130",222817,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Zabuze",52.328403,23.007081,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","8/1/2017","18/01/2017","",NA
"12131",222818,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Stare Holowczyce",52.305583,23.014694,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","8/1/2017","18/01/2017","",NA
"12132",222816,"African swine fever",NA,"Europe","Eastern Europe","Poland","Mazowieckie","Horoszki Male",52.23305,23.046439,"OIE","Confirmed","Wild","Wild Boar (Sus Scrofa) (Suidae)","7/1/2017","18/01/2017","",NA
